,Reporting_Entity,Facility_Name,State,Electricity_Production_GJ,Electricity_Production_MWh,Primary_Fuel,Year,Lat,Lng,Renewable
397,MUMBIDA WIND FARM NO 1 HOLDINGS PTY LTD,Mumbida Wind Farm Pty Ltd,WA,720925.0,200257.0,Wind,2020-2021,-29.0110631,114.9684225,True
401,NEOEN AUSTRALIA PTY. LTD.,BULGANA GREEN POWER HUB,VIC,1349662.0,374906.0,Wind,2020-2021,-37.1472761,142.9370755,True
402,NEOEN AUSTRALIA PTY. LTD.,COLEAMBALLY SOLAR PTY LTD,NSW,1234361.0,342878.0,Solar,2020-2021,-34.8041127,145.8796829,True
403,NEOEN AUSTRALIA PTY. LTD.,DEGRUSSA SOLAR PROJECT PTY LTD,WA,76781.0,21328.0,Solar,2020-2021,-25.5399495,119.3229267,True
404,NEOEN AUSTRALIA PTY. LTD.,DUBBO SOLAR HUB PTY LTD,NSW,210533.0,58481.0,Solar,2020-2021,-32.2443908,148.614418,True
405,NEOEN AUSTRALIA PTY. LTD.,GRIFFITH SOLAR FARM PTY LTD,NSW,249520.0,69311.0,Solar,2020-2021,-34.3174144,146.1207389,True
406,NEOEN AUSTRALIA PTY. LTD.,HORNSDALE POWER RESERVE PTY LTD,SA,0.0,0.0,Battery,2020-2021,-33.085897,138.5183516,False
410,NEOEN AUSTRALIA PTY. LTD.,NUMURKAH SOLAR FARM PTY LTD,VIC,829959.0,230544.0,Solar,2020-2021,-36.1596789,145.4738272,True
411,NEOEN AUSTRALIA PTY. LTD.,PARKES SOLAR FARM PTY LTD,NSW,453057.0,125849.0,Solar,2020-2021,-33.11293089999999,148.0763972,True
413,NEW ENERGY SOLAR LIMITED,FS NSW Project No 1 AT Pty Ltd as trustee for FS NSW Project No 1 Asset Trust,NSW,640126.0,177813.0,Solar,2020-2021,-31.2532183,146.921099,True
414,NEW ENERGY SOLAR LIMITED,Manildra Prop Pty Ltd as trustee for Manildra Asset Trust,NSW,311854.0,86626.0,Solar,2020-2021,-33.2193329,148.6229664,True
416,NEWGEN KWINANA HOLDINGS PTY LTD,Kwinana Gas Fired Power Station,WA,7297874.0,2027187.0,Gas,2020-2021,-32.2320792,115.7787256,False
418,NRG VICTORIA I PTY LTD,Gladstone Power Station,QLD,23114397.0,6420666.0,Black Coal,2020-2021,-23.8487488,151.2183353,False
420,OAKEY 1 ASSET COMPANY PTY LTD,Oakey 1 Solar Farm,NSW,187381.0,52050.0,Solar,2020-2021,-31.2532183,146.921099,True
422,OAKEY 1 NEW HOLDCO PTY LTD,Oakey 1 Solar Farm,QLD,187381.0,52050.0,Solar,2020-2021,-27.4441771,151.722869,True
424,ORIGIN ENERGY LIMITED,Ballarat Solar Park,VIC,1209.0,336.0,Solar,2020-2021,-37.5621587,143.8502556,True
425,ORIGIN ENERGY LIMITED,Bendigo Solar Park,VIC,1511.0,420.0,Solar,2020-2021,-36.75961960000001,144.2785764,True
426,ORIGIN ENERGY LIMITED,Bond,NSW,2157.0,599.0,Gas,2020-2021,-31.2532183,146.921099,False
427,ORIGIN ENERGY LIMITED,Chifley Square,NSW,3870.0,1075.0,Gas,2020-2021,-33.8659402,151.2110977,False
428,ORIGIN ENERGY LIMITED,Darling Downs Power Station,QLD,6495463.0,1804295.0,Gas,2020-2021,-27.1164455,150.8954925,False
430,ORIGIN ENERGY LIMITED,Eraring Power Station,NSW,52235712.0,14509920.0,Black Coal,2020-2021,-33.0619324,151.5197469,False
431,ORIGIN ENERGY LIMITED,Exhibition Street,VIC,534.0,148.0,Gas,2020-2021,-37.8116895,144.9704421,False
432,ORIGIN ENERGY LIMITED,Kent Street,NSW,11287.0,3135.0,Gas,2020-2021,-33.8666677,151.2043583,False
434,ORIGIN ENERGY LIMITED,Ladbroke Grove Power Station,SA,303619.0,84339.0,Gas,2020-2021,-37.4567985,140.7829834,False
435,ORIGIN ENERGY LIMITED,Mortlake Power Station,VIC,1877041.0,521400.0,Gas,2020-2021,-38.063061,142.6679099,False
436,ORIGIN ENERGY LIMITED,Mount,NSW,5624.0,1562.0,Gas,2020-2021,-31.2532183,146.921099,False
437,ORIGIN ENERGY LIMITED,Mt Stuart Power Station,QLD,140913.0,39142.0,Kerosene,2020-2021,-19.3379375,146.8513486,False
438,ORIGIN ENERGY LIMITED,Quarantine Power Station,SA,473840.0,131622.0,Gas,2020-2021,-34.7801742,138.5221099,False
439,ORIGIN ENERGY LIMITED,Roma Power Station,QLD,174977.0,48605.0,Gas,2020-2021,-26.5710799,148.7856852,False
440,ORIGIN ENERGY LIMITED,Shoalhaven Scheme,NSW,446873.0,124131.0,Hydro,2020-2021,-35.0810677,150.4892292,True
441,ORIGIN ENERGY LIMITED,Stockland Headquarters,NSW,3303.0,918.0,Gas,2020-2021,-31.2532183,146.921099,False
442,ORIGIN ENERGY LIMITED,University of NSW,NSW,8274.0,2298.0,Gas,2020-2021,-33.917347,151.2312675,False
443,ORIGIN ENERGY LIMITED,Uranquinty Power Station,NSW,588189.0,163386.0,Gas,2020-2021,-35.1793949,147.2149902,False
445,OZGEN HOLDINGS AUSTRALIA PTY LTD,Callide C Power Station (facility),QLD,18205965.0,5057213.0,Black Coal,2020-2021,-24.2927187,150.4933758,False
446,OZGEN HOLDINGS AUSTRALIA PTY LTD,Millmerran Power Station (facility),QLD,22829107.0,6341419.0,Black Coal,2020-2021,-27.9619619,151.2790597,False
448,PALISADE GRANVILLE HARBOUR INVESTMENTS PTY LTD,Granville Harbour Wind Farm,TAS,1222624.0,339618.0,Wind,2020-2021,-41.8020351,145.0559948,True
450,PALISADE SOLAR 1 PTY LTD,Ross River Solar Farm,QLD,966896.0,268582.0,Solar,2020-2021,-19.4130191,146.7207946,True
452,PALISADE WATERLOO HOLDINGS PTY LTD,Waterloo Wind Farm,SA,1207301.0,335361.0,Wind,2020-2021,-34.00106030000001,138.9110041,True
454,PIONEER SAIL HOLDINGS PTY LIMITED,Bairnsdale Power Station,VIC,257399.0,71500.0,Gas,2020-2021,-37.8428384,147.563966,False
455,PIONEER SAIL HOLDINGS PTY LIMITED,Braemar Power Station,QLD,1320790.0,366886.0,Coal Seam Methane,2020-2021,-27.1107842,150.9054673,False
456,PIONEER SAIL HOLDINGS PTY LIMITED,Loy Yang B Power Station,VIC,31724455.0,8812348.0,Brown Coal,2020-2021,-38.2567843,146.5860271,False
457,PIONEER SAIL HOLDINGS PTY LIMITED,Newman Power Station,WA,1047789.0,291052.0,Gas,2020-2021,-23.3574915,119.7303373,False
458,PIONEER SAIL HOLDINGS PTY LIMITED,Port Hedland Power Station,WA,1985076.0,551410.0,Gas,2020-2021,-20.4280016,118.5502998,False
459,PIONEER SAIL HOLDINGS PTY LIMITED,Wagerup Power Station,WA,1203683.0,334356.0,Gas,2020-2021,-32.9160782,115.918999,False
460,PIONEER SAIL HOLDINGS PTY LIMITED,Yandin Wind Farm,WA,2122948.0,589708.0,Wind,2020-2021,-27.6728168,121.6283098,True
462,POWER AND WATER CORPORATION,Alpurrurulam (Lake Nash),NT,5606.0,1557.0,Diesel,2020-2021,-20.9841916,137.847666,False
463,POWER AND WATER CORPORATION,Amanbidgi (Kildurk),NT,860.0,239.0,Diesel,2020-2021,-16.1847598,129.6406866,False
464,POWER AND WATER CORPORATION,Ampilatwatja (Alparra Ammaroo),NT,15016.0,4171.0,Diesel,2020-2021,-21.752029,135.236099,False
465,POWER AND WATER CORPORATION,Amunturangu (Mount Liebig),NT,3287.0,913.0,Diesel,2020-2021,-23.2659591,131.2722316,False
466,POWER AND WATER CORPORATION,Aputula (Finke),NT,3527.0,980.0,Diesel,2020-2021,-25.5821522,134.5779806,False
467,POWER AND WATER CORPORATION,Areyonga (Utju),NT,3990.0,1108.0,Diesel,2020-2021,-24.0734645,132.2693601,False
468,POWER AND WATER CORPORATION,Atitjere (Harts Range),NT,3366.0,935.0,Diesel,2020-2021,-22.9856011,134.9351115,False
469,POWER AND WATER CORPORATION,Borroloola Generation,NT,21524.0,5979.0,Diesel,2020-2021,-16.070278,136.307222,False
470,POWER AND WATER CORPORATION,Bulla Camp,NT,1392.0,387.0,Diesel,2020-2021,-15.768853,130.039341,False
471,POWER AND WATER CORPORATION,Bulman,NT,4733.0,1315.0,Diesel,2020-2021,-13.663028,134.3317308,False
472,POWER AND WATER CORPORATION,Daly Waters Generation,NT,5894.0,1637.0,Diesel,2020-2021,-16.253333,133.369167,False
474,POWER AND WATER CORPORATION,Engawala (Alcoota),NT,2089.0,581.0,Diesel,2020-2021,-22.8036906,134.4554661,False
475,POWER AND WATER CORPORATION,Epenarra (Wutunugurra),NT,2941.0,817.0,Diesel,2020-2021,-20.4626041,135.2512773,False
476,POWER AND WATER CORPORATION,Eva Valley,NT,1224.0,340.0,Diesel,2020-2021,-13.1298444,131.0142497,False
477,POWER AND WATER CORPORATION,Galiwinku (Elcho Island),NT,27664.0,7684.0,Diesel,2020-2021,-12.0230106,135.5657089,False
478,POWER AND WATER CORPORATION,Gapuwiyak (Lake Evella),NT,11837.0,3288.0,Diesel,2020-2021,-12.4993009,135.8062133,False
479,POWER AND WATER CORPORATION,Gunbalanya (Oenpelli),NT,19287.0,5358.0,Diesel,2020-2021,-12.32825,133.056,False
480,POWER AND WATER CORPORATION,Ikuntji (Haasts Bluff),NT,2384.0,662.0,Diesel,2020-2021,-23.4471526,131.8822091,False
481,POWER AND WATER CORPORATION,Imangara (Murray Downs),NT,1324.0,368.0,Diesel,2020-2021,-21.2738477,134.9491466,False
482,POWER AND WATER CORPORATION,Imanpa (Mount Ebenezer),NT,2315.0,643.0,Diesel,2020-2021,-25.1019444,132.5716667,False
483,POWER AND WATER CORPORATION,Kalkaringi (Wave Hill),NT,10619.0,2950.0,Diesel,2020-2021,-17.4480442,130.8310031,False
484,POWER AND WATER CORPORATION,Kaltukatjara (Docker River),NT,5502.0,1528.0,Diesel,2020-2021,-24.8804857,129.0792084,False
485,POWER AND WATER CORPORATION,Lajamanu (Hooker Creek),NT,12507.0,3474.0,Diesel,2020-2021,-18.3365,130.636993,False
486,POWER AND WATER CORPORATION,Laramba (Napperby),NT,3417.0,949.0,Diesel,2020-2021,-22.5372946,132.7712369,False
487,POWER AND WATER CORPORATION,Maningrida,NT,35536.0,9871.0,Diesel,2020-2021,-12.0551674,134.2313799,False
488,POWER AND WATER CORPORATION,Milikapiti (Snake Bay),NT,8377.0,2327.0,Diesel,2020-2021,-11.4227161,130.6530109,False
489,POWER AND WATER CORPORATION,Milingimbi,NT,14679.0,4077.0,Diesel,2020-2021,-12.0939133,134.8973049,False
490,POWER AND WATER CORPORATION,Milyakburra (Bickerton Island),NT,3324.0,923.0,Diesel,2020-2021,-13.7832463,136.1961739,False
491,POWER AND WATER CORPORATION,Minjilang (Croker Island),NT,4968.0,1380.0,Diesel,2020-2021,-11.1475753,132.5767751,False
492,POWER AND WATER CORPORATION,Minyerri (Hodgson Downs),NT,8743.0,2429.0,Diesel,2020-2021,-15.2254373,134.0797815,False
493,POWER AND WATER CORPORATION,Nauiyu Nambiyu (Daly River),NT,12100.0,3361.0,Solar,2020-2021,-13.7121487,130.6885652,True
494,POWER AND WATER CORPORATION,Nguiu (Bathurst Island),NT,27021.0,7506.0,Diesel,2020-2021,-11.7619227,130.6317972,False
495,POWER AND WATER CORPORATION,Ngukurr (Roper River),NT,17680.0,4911.0,Diesel,2020-2021,-14.733834,134.7322863,False
496,POWER AND WATER CORPORATION,Numbulwar (Rose River),NT,10937.0,3038.0,Diesel,2020-2021,-14.2832391,135.7305603,False
497,POWER AND WATER CORPORATION,Nyirripi (Waite Creek),NT,4038.0,1122.0,Diesel,2020-2021,-22.6499244,130.5524637,False
498,POWER AND WATER CORPORATION,Orwaitilla (Canteen Creek),NT,3072.0,853.0,Diesel,2020-2021,-20.6440035,135.587927,False
499,POWER AND WATER CORPORATION,Palumpa,NT,5529.0,1536.0,Diesel,2020-2021,-14.3523927,129.8822501,False
500,POWER AND WATER CORPORATION,Papunya,NT,7295.0,2026.0,Diesel,2020-2021,-23.2053323,131.9112738,False
501,POWER AND WATER CORPORATION,Peppimenarti,NT,5147.0,1430.0,Diesel,2020-2021,-14.1501858,130.0762599,False
502,POWER AND WATER CORPORATION,Pidgeon Hole,NT,1944.0,540.0,Diesel,2020-2021,-16.8148579,131.2196946,False
503,POWER AND WATER CORPORATION,Pirlangimpi (Garden Point),NT,7758.0,2155.0,Diesel,2020-2021,-11.405157,130.4173321,False
504,POWER AND WATER CORPORATION,Ramingining,NT,13728.0,3813.0,Diesel,2020-2021,-12.3285681,134.9280587,False
505,POWER AND WATER CORPORATION,Robinson River,NT,4222.0,1173.0,Diesel,2020-2021,-16.15791413711197,137.1753049032663,False
506,POWER AND WATER CORPORATION,Tara (Neutral Junction),NT,1227.0,341.0,Diesel,2020-2021,-21.52354,133.989594,False
507,POWER AND WATER CORPORATION,Ti Tree Generation,NT,8267.0,2297.0,Diesel,2020-2021,-22.1291783,133.4161598,False
508,POWER AND WATER CORPORATION,Timber Creek,NT,8926.0,2479.0,Diesel,2020-2021,-15.6458527,130.4668349,False
509,POWER AND WATER CORPORATION,Titjikala (Maryvale),NT,3921.0,1089.0,Diesel,2020-2021,-24.674782,134.0764527,False
510,POWER AND WATER CORPORATION,Umbakumba,NT,10011.0,2781.0,Diesel,2020-2021,-13.8616879,136.8117295,False
511,POWER AND WATER CORPORATION,Wadeye (Port Keats),NT,34526.0,9591.0,Gas,2020-2021,-14.250637,129.549659,False
512,POWER AND WATER CORPORATION,Walungurru (Kintore),NT,6436.0,1788.0,Diesel,2020-2021,-23.2756448,129.3893238,False
513,POWER AND WATER CORPORATION,Warruwi (Goulburn Is),NT,7343.0,2040.0,Diesel,2020-2021,-11.6511842,133.3885099,False
514,POWER AND WATER CORPORATION,Wilora (Stirling),NT,1093.0,304.0,Diesel,2020-2021,-21.7404613,133.7311459,False
515,POWER AND WATER CORPORATION,Wirliyatjarrayi (Willowra),NT,3705.0,1029.0,Diesel,2020-2021,-21.2471627,132.6105377,False
516,POWER AND WATER CORPORATION,Yarralin,NT,5767.0,1602.0,Diesel,2020-2021,-16.4474276,130.8837408,False
517,POWER AND WATER CORPORATION,Yuendumu,NT,18411.0,5114.0,Diesel,2020-2021,-22.2539566,131.7953883,False
519,POWER GENERATION CORPORATION,Channel Island Power Station,NT,2626539.0,729594.0,Gas,2020-2021,-12.5550166,130.8663184,False
520,POWER GENERATION CORPORATION,Katherine Power Station,NT,81943.0,22762.0,Gas,2020-2021,-19.4914108,132.5509603,False
521,POWER GENERATION CORPORATION,Kings Canyon,NT,4209.0,1169.0,Solar,2020-2021,-24.2552941,131.5700131,True
522,POWER GENERATION CORPORATION,Owen Springs Power Station,NT,447653.0,124348.0,Gas,2020-2021,-23.8632482,133.8253457,False
523,POWER GENERATION CORPORATION,Ron Goodin Power Station,NT,241600.0,67111.0,Gas,2020-2021,-19.4914108,132.5509603,False
524,POWER GENERATION CORPORATION,Tennant Creek Power Station,NT,110844.0,30790.0,Gas,2020-2021,-19.64591,134.1909565,False
525,POWER GENERATION CORPORATION,Weddell Power Station,NT,1721689.0,478247.0,Gas,2020-2021,-12.5772143,130.9502033,False
526,POWER GENERATION CORPORATION,Yulara Power Station,NT,55328.0,15369.0,Gas,2020-2021,-25.2320231,130.9913732,False
528,PRATT CONSOLIDATED HOLDINGS PTY. LTD.,Visy Energy - Coolaroo Co-gen,VIC,74980.0,20828.0,Biofuel,2020-2021,-37.6612312,144.9370304,True
530,QGC UPSTREAM INVESTMENTS PTY LTD,Condamine Power Station,QLD,929342.0,258150.0,Gas,2020-2021,-26.6681504,150.270009,False
536,RATCH - AUSTRALIA CORPORATION PTY LTD,Kemerton Power Station,WA,474579.0,131827.0,Gas,2020-2021,-33.1633786,115.7807467,False
538,RATCH - AUSTRALIA CORPORATION PTY LTD,Toora Wind Farm,VIC,201431.0,55953.0,Wind,2020-2021,-38.6534438,146.3402295,True
539,RATCH - AUSTRALIA CORPORATION PTY LTD,Townsville Power Station,QLD,848808.0,235780.0,Coal Seam Methane,2020-2021,-19.20158,146.6183471,False
540,RATCH - AUSTRALIA CORPORATION PTY LTD,Windy Hill Wind Farm,QLD,83282.0,23134.0,Wind,2020-2021,-17.5945918,145.5313612,True
541,RATCH - AUSTRALIA CORPORATION PTY LTD,Collector Wind Farm,NSW,147033.0,40842.0,Solar,2020-2021,-33.839887,151.2083929,True
542,RATCH - AUSTRALIA CORPORATION PTY LTD,Mount Emerald Wind Farm,QLD,1203412.0,334281.0,Solar,2020-2021,-17.1332484,145.3800374,True
543,RATCH - AUSTRALIA CORPORATION PTY LTD,Ratch-Australia Collinsville Solar PV,QLD,449614.0,124893.0,Solar,2020-2021,-20.5530632,147.8442539,True
545,REGIONAL POWER CORPORATION,Carnarvon Power Station & Distribution network,WA,139310.0,38697.0,Gas,2020-2021,-24.8838363,113.6570584,False
546,REGIONAL POWER CORPORATION,Denham Power Station & Denham Distribution network,WA,15306.0,4251.0,Diesel,2020-2021,51.57877569999999,-0.4973433,False
547,REGIONAL POWER CORPORATION,Kalumburu Power Station & Distribution network,WA,8251.0,2292.0,Diesel,2020-2021,-14.2917439,126.646165,False
548,REGIONAL POWER CORPORATION,Kununurra Power Station & Kununurra Distribution network,WA,1440.0,400.0,Diesel,2020-2021,-15.7783483,128.7439001,False
549,REGIONAL POWER CORPORATION,Marble Bar Power Station & Marble Bar Distribution network,WA,8626.0,2396.0,Diesel,2020-2021,-21.1802046,119.936303,False
550,REGIONAL POWER CORPORATION,Murchison Radio Astronomy Power Station and Distribution Network,WA,10030.0,2786.0,Diesel,2020-2021,47.7510741,-120.7401386,False
551,REGIONAL POWER CORPORATION,Nullagine Power Station & Nullagine Distribution network,WA,4546.0,1263.0,Diesel,2020-2021,-21.8864147,120.1080446,False
552,REGIONAL POWER CORPORATION,Onslow Power Station & Onslow Distribution Network,WA,68073.0,18909.0,Gas,2020-2021,47.7510741,-120.7401386,False
553,REGIONAL POWER CORPORATION,Wyndham Power Station & Distribution network,WA,250.0,69.0,Diesel,2020-2021,-27.6728168,121.6283098,False
554,REGIONAL POWER CORPORATION,Yungngora Power Station & Yungngora Distribution Network,WA,6175.0,1715.0,Diesel,2020-2021,-18.5015925,124.8277277,False
556,RENEWABLE POWER AUSTRALIA LIMITED,FPC Green Energy,QLD,187160.0,51989.0,Bagasse,2020-2021,-27.735318,153.327776,True
558,RIO TINTO LIMITED,Cape Lambert Power Station,WA,1056200.0,293389.0,Gas,2020-2021,-20.5833333,117.1666667,False
559,RIO TINTO LIMITED,Paraburdoo Power Station,WA,1928887.0,535802.0,Gas,2020-2021,-23.2007259,117.6714611,False
560,RIO TINTO LIMITED,West Angelas Power Station,WA,1351802.0,375500.0,Gas,2020-2021,-23.1777653,118.7617779,False
561,RIO TINTO LIMITED,Yurralyi Maya Power Station,WA,1791832.0,497731.0,Gas,2020-2021,-20.7637215,116.7427853,False
563,RISEN ENERGY AUSTRALIA HOLDINGS PTY LTD,Yarranlea Solar Farm,QLD,536025.0,148896.0,Solar,2020-2021,-27.5774991,153.0947502,True
564,RISEN ENERGY AUSTRALIA HOLDINGS PTY LTD,Merredin Solar Farm,WA,712331.0,197870.0,Solar,2020-2021,-31.5450952,118.2272246,True
566,RWE RENEWABLES AUSTRALIA PTY LTD,Limondale Solar Farm,NSW,756178.0,210050.0,Solar,2020-2021,-34.7688689,143.5342941,True
568,SALT CREEK WIND FARM PTY LTD,Salt Creek Wind Farm,VIC,563282.0,156467.0,Wind,2020-2021,-37.918698,142.7960267,True
570,SANTOS LIMITED,Wilga Park Power Station,NSW,414459.0,115127.0,Coal Seam Methane,2020-2021,-30.3634841,149.6771233,False
572,SHELL ENERGY HOLDINGS AUSTRALIA LIMITED,Newgen Neerabup Power Station,WA,721675.0,200465.0,Gas,2020-2021,-31.6711775,115.801039,False
573,SHELL ENERGY HOLDINGS AUSTRALIA LIMITED,Oakey Power Station,QLD,166915.0,46365.0,Gas,2020-2021,-27.4182658,151.6810198,False
575,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Musselroe Wind Farm Pty Ltd,TAS,2004174.0,556715.0,Wind,2020-2021,-40.7803916,148.0104827,True
576,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Bluff point Wind Farm Pty Ltd,TAS,751316.0,208699.0,Wind,2020-2021,-40.7396138,144.6893962,True
577,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Studland Bay Wind Farm Pty Ltd,TAS,949900.0,263861.0,Wind,2020-2021,-40.7848399,144.7294621,True
579,SNOWTOWN WIND FARM PTY LTD,Snowtown Wind Farm,SA,1132533.0,314593.0,Wind,2020-2021,-33.7140884,138.1408256,True
581,SNOWY HYDRO LIMITED,Angaston Power Station,SA,3083.0,856.0,Diesel,2020-2021,-30.0002315,136.2091547,False
582,SNOWY HYDRO LIMITED,Colongra Power Station,NSW,245016.0,68060.0,Gas,2020-2021,-33.2094402,151.5457289,False
583,SNOWY HYDRO LIMITED,Laverton North Power Station,VIC,187540.0,52094.0,Gas,2020-2021,-37.8410186,144.7875213,False
584,SNOWY HYDRO LIMITED,Lonsdale/Port Stanvac Power Station,SA,5902.0,1639.0,Diesel,2020-2021,-35.1102132,138.4909081,False
585,SNOWY HYDRO LIMITED,Snowy Hydro Ltd,NSW,17160777.0,4766882.0,Hydro,2020-2021,-31.2532183,146.921099,True
588,SOLAR FARM INVESTMENTS PTY LTD,Moree Solar Farm,NSW,484784.0,134662.0,Solar,2020-2021,-29.56119339999999,149.8624335,True
590,SPARK INFRASTRUCTURE HOLDINGS NO. 1 PTY LIMITED,Bomen Solar Farm,NSW,722837.0,200788.0,Solar,2020-2021,-35.0650017,147.4227613,True
592,SPIC PACIFIC ENERGY PTY LTD,Challicum Hills Wind Farm,VIC,491213.0,136448.0,Wind,2020-2021,-37.3887311,143.0775131,True
594,SPIC PACIFIC ENERGY PTY LTD,Codrington Wind Farm,VIC,149815.0,41615.0,Wind,2020-2021,-38.2727138,141.9730619,True
595,SPIC PACIFIC ENERGY PTY LTD,Crowlands Wind Farm,VIC,986028.0,273897.0,Wind,2020-2021,-37.1263843,143.1559074,True
596,SPIC PACIFIC ENERGY PTY LTD,Eildon Pondage Hydro,VIC,30701.0,8528.0,Hydro,2020-2021,-37.2429628,145.897452,True
597,SPIC PACIFIC ENERGY PTY LTD,Glenmaggie Hydro,VIC,39250.0,10903.0,Hydro,2020-2021,-37.8758483,146.7174016,True
598,SPIC PACIFIC ENERGY PTY LTD,Haughton Solar Farm,QLD,605440.0,168178.0,Solar,2020-2021,-19.736582,147.0414676,True
599,SPIC PACIFIC ENERGY PTY LTD,Ord Hydro,WA,460663.0,127962.0,Hydro,2020-2021,-16.1200015,128.738173,True
600,SPIC PACIFIC ENERGY PTY LTD,Portland Wind Farms,VIC,1651355.0,458710.0,Wind,2020-2021,-38.3644104,141.6251525,True
601,SPIC PACIFIC ENERGY PTY LTD,Taralga Wind Farm,NSW,1050209.0,291725.0,Wind,2020-2021,-34.4237104,149.8258649,True
602,SPIC PACIFIC ENERGY PTY LTD,The Drop Hydro,NSW,12098.0,3360.0,Hydro,2020-2021,-35.7761274,145.7533079,True
603,SPIC PACIFIC ENERGY PTY LTD,William Hovell Hydro,VIC,16898.0,4694.0,Hydro,2020-2021,-36.9252158,146.3894175,True
604,SPIC PACIFIC ENERGY PTY LTD,Yaloak South Wind Farm,VIC,288023.0,80006.0,Wind,2020-2021,-37.7164742,144.2419466,True
605,SPIC PACIFIC ENERGY PTY LTD,Yambuk Wind Farm,VIC,330634.0,91843.0,Wind,2020-2021,-38.3644104,141.6251525,True
607,SRV AGWF PTY LTD,Albany Windfarm,WA,207656.0,57682.0,Wind,2020-2021,-35.0658656,117.7996621,True
609,STANWELL CORPORATION LIMITED,Mackay Gas Turbine,QLD,115.0,32.0,Diesel,2020-2021,-21.1446265,149.1589441,False
610,STANWELL CORPORATION LIMITED,Mica Creek Power Station,QLD,827111.0,229753.0,Gas,2020-2021,-20.7784961,139.489875,False
611,STANWELL CORPORATION LIMITED,Stanwell Power Station,QLD,29318903.0,8144140.0,Black Coal,2020-2021,-23.5091325,150.3208166,False
612,STANWELL CORPORATION LIMITED,Tarong Power Stations,QLD,43140359.0,11983433.0,Black Coal,2020-2021,-26.7813053,151.9144592,False
614,SUNRAYSIA SOLAR FARM HOLDINGS PTY LTD,Sunraysia Solar Farm,NSW,316206.0,87835.0,Solar,2020-2021,-34.8215156,143.5087952,True
617,SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Glenorchy Landfill,TAS,28596.0,7943.0,Landfill Gas,2020-2021,-42.833056,147.275833,True
618,SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Hobart Landfill,TAS,19132.0,5315.0,Landfill Gas,2020-2021,-42.8826055,147.3257196,True
619,SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Kemps Creek Landfill,NSW,8.0,2.0,Landfill Gas,2020-2021,-33.8805637,150.7927925,True
620,SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Kincumber Landfill,NSW,5635.0,1565.0,Landfill Gas,2020-2021,-33.4689844,151.3898882,True
621,SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Moranbah Power Station,QLD,185462.0,51517.0,Coal Seam Methane,2020-2021,-22.0060858,148.0398332,False
622,SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Rockingham Landfill,WA,41162.0,11434.0,Landfill Gas,2020-2021,-32.2780969,115.7351399,True
623,SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Werribee Biogas,VIC,134276.0,37299.0,Sludge Biogas,2020-2021,-37.8997995,144.6641401,False
624,SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Woy Woy Landfill,NSW,17630.0,4897.0,Landfill Gas,2020-2021,-33.4887953,151.3259426,True
626,THE TRUSTEE FOR GRSF TRUST,Greenough River Solar Farm,WA,300610.0,83503.0,Solar,2020-2021,-28.9038103,115.1115641,True
628,THE UNIVERSITY OF QUEENSLAND,Warwick Solar Farm,QLD,73434.0,20398.0,Solar,2020-2021,-28.1828975,152.0671539,True
630,TINSEL BIDCO PTY LTD,Snowtown South Wind Farm Pty Ltd,SA,1486380.0,412883.0,Wind,2020-2021,-33.7809175,138.2149099,True
631,TINSEL BIDCO PTY LTD,Snowtown Wind Farm Stage 2 Pty Ltd,SA,1527040.0,424178.0,Wind,2020-2021,-33.7140884,138.1408256,True
633,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Kalgoorlie Power Station,WA,1007789.0,279941.0,Gas,2020-2021,-30.749,121.466,False
634,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Kambalda Power Station,WA,1023214.0,284226.0,Gas,2020-2021,-31.201572,121.662514,False
635,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Leinster Power Station,WA,978763.0,271879.0,Gas,2020-2021,-27.9160091,120.6991137,False
636,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Mt Keith Power Station,WA,1132293.0,314526.0,Gas,2020-2021,-27.281731,120.501701,False
637,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,South Hedland Power Station,WA,1519579.0,422105.0,Gas,2020-2021,-20.4072579,118.5965289,False
639,VENA ENERGY SERVICES (AUSTRALIA) PTY LTD,Tailem Bend Solar farm,SA,621994.0,172776.0,Solar,2020-2021,-35.252887,139.4534849,True
641,WATER CORPORATION,Cocos Keeling Islands - Home Island Generation,WA,9112.0,2531.0,Diesel,2020-2021,-12.1178984,96.8967258,False
